question_id,section_id,section_title,question_number,question,active,source_document,source_sha256
2.4.1.2-Q01,2.4.1.2,İnşaat Esnasındaki Çalışmalar,1,Yapım sırasında jeolojik-geoteknik izleme neden gereklidir?,True,question_bank_v2_draft.md,836a47141e0cd1852b4ae46b0186b98e632957254608b3a4e32faf110dc5c8b9
2.4.1.2-Q02,2.4.1.2,İnşaat Esnasındaki Çalışmalar,2,Ayna haritalaması nasıl yapılır ve kayıt altına alınır?,True,question_bank_v2_draft.md,836a47141e0cd1852b4ae46b0186b98e632957254608b3a4e32faf110dc5c8b9
2.4.1.2-Q03,2.4.1.2,İnşaat Esnasındaki Çalışmalar,3,İleri sondaj (probe drilling) ve ön enjeksiyon ne zaman uygulanır?,True,question_bank_v2_draft.md,836a47141e0cd1852b4ae46b0186b98e632957254608b3a4e32faf110dc5c8b9
2.4.1.2-Q04,2.4.1.2,İnşaat Esnasındaki Çalışmalar,4,"Konverjans, oturma ve ekstansometre ölçümleri nasıl kurulur ve değerlendirilir?",True,question_bank_v2_draft.md,836a47141e0cd1852b4ae46b0186b98e632957254608b3a4e32faf110dc5c8b9
2.4.1.2-Q05,2.4.1.2,İnşaat Esnasındaki Çalışmalar,5,Uyarı ve alarm eşik değerleri nasıl belirlenir?,True,question_bank_v2_draft.md,836a47141e0cd1852b4ae46b0186b98e632957254608b3a4e32faf110dc5c8b9
2.4.1.2-Q06,2.4.1.2,İnşaat Esnasındaki Çalışmalar,6,Destek sınıfının sahada güncellenmesi (NATM karar süreci) nasıl işler?,True,question_bank_v2_draft.md,836a47141e0cd1852b4ae46b0186b98e632957254608b3a4e32faf110dc5c8b9
2.4.1.2-Q07,2.4.1.2,İnşaat Esnasındaki Çalışmalar,7,Yeraltı suyu girişlerinin ölçümü ve yönetimi nasıl yapılır?,True,question_bank_v2_draft.md,836a47141e0cd1852b4ae46b0186b98e632957254608b3a4e32faf110dc5c8b9
2.4.1.2-Q08,2.4.1.2,İnşaat Esnasındaki Çalışmalar,8,Patlatma titreşimi ve gürültü izleme nasıl yürütülür?,True,question_bank_v2_draft.md,836a47141e0cd1852b4ae46b0186b98e632957254608b3a4e32faf110dc5c8b9
2.4.1.2-Q09,2.4.1.2,İnşaat Esnasındaki Çalışmalar,9,Yüzey yapılarının ve altyapıların izlenmesi nasıl yapılır?,True,question_bank_v2_draft.md,836a47141e0cd1852b4ae46b0186b98e632957254608b3a4e32faf110dc5c8b9
2.4.1.2-Q10,2.4.1.2,İnşaat Esnasındaki Çalışmalar,10,Yapım sırasındaki bulguların as-built jeolojik kayıt olarak belgelenmesi nasıl olur?,True,question_bank_v2_draft.md,836a47141e0cd1852b4ae46b0186b98e632957254608b3a4e32faf110dc5c8b9
2.4.1.2-Q11,2.4.1.2,İnşaat Esnasındaki Çalışmalar,11,Yapım sırasındaki izleme sonuçları ödeme ve hakediş süreçlerini nasıl etkiler?,True,question_bank_v2_draft.md,836a47141e0cd1852b4ae46b0186b98e632957254608b3a4e32faf110dc5c8b9
2.4.1.2-Q12,2.4.1.2,İnşaat Esnasındaki Çalışmalar,12,Yapım esnasındaki çalışmalar iş güvenliği açısından nasıl değerlendirilir?,True,question_bank_v2_draft.md,836a47141e0cd1852b4ae46b0186b98e632957254608b3a4e32faf110dc5c8b9
2.4.1.2-Q13,2.4.1.2,İnşaat Esnasındaki Çalışmalar,13,KGM tünel projelerinde yapım sırası izleme uygulaması nasıldır?,True,question_bank_v2_draft.md,836a47141e0cd1852b4ae46b0186b98e632957254608b3a4e32faf110dc5c8b9
2.4.1.3-Q01,2.4.1.3,Kullanım Aşaması Çalışmaları,1,İşletme aşamasında yapısal izleme neden gereklidir ve hangi büyüklükler izlenir?,True,question_bank_v2_draft.md,836a47141e0cd1852b4ae46b0186b98e632957254608b3a4e32faf110dc5c8b9
2.4.1.3-Q02,2.4.1.3,Kullanım Aşaması Çalışmaları,2,"Uzun dönem deformasyon, kaplama çatlakları ve su sızıntısı nasıl izlenir?",True,question_bank_v2_draft.md,836a47141e0cd1852b4ae46b0186b98e632957254608b3a4e32faf110dc5c8b9
2.4.1.3-Q03,2.4.1.3,Kullanım Aşaması Çalışmaları,3,"Kaplama muayeneleri (görsel, çekiç testi, yer radarı, lazer tarama) nasıl yapılır?",True,question_bank_v2_draft.md,836a47141e0cd1852b4ae46b0186b98e632957254608b3a4e32faf110dc5c8b9
2.4.1.3-Q04,2.4.1.3,Kullanım Aşaması Çalışmaları,4,İşletme aşamasında yeraltı suyu ve drenaj sisteminin izlenmesi nasıl olur?,True,question_bank_v2_draft.md,836a47141e0cd1852b4ae46b0186b98e632957254608b3a4e32faf110dc5c8b9
2.4.1.3-Q05,2.4.1.3,Kullanım Aşaması Çalışmaları,5,Sensör tabanlı sürekli yapısal izleme sistemleri tünellerde nasıl uygulanır?,True,question_bank_v2_draft.md,836a47141e0cd1852b4ae46b0186b98e632957254608b3a4e32faf110dc5c8b9
2.4.1.3-Q06,2.4.1.3,Kullanım Aşaması Çalışmaları,6,Deprem sonrası tünel muayenesi nasıl yapılır?,True,question_bank_v2_draft.md,836a47141e0cd1852b4ae46b0186b98e632957254608b3a4e32faf110dc5c8b9
2.4.1.3-Q07,2.4.1.3,Kullanım Aşaması Çalışmaları,7,İşletme verilerinin bakım planlamasına dönüştürülmesi nasıl sağlanır?,True,question_bank_v2_draft.md,836a47141e0cd1852b4ae46b0186b98e632957254608b3a4e32faf110dc5c8b9
2.4.1.3-Q08,2.4.1.3,Kullanım Aşaması Çalışmaları,8,Muayene periyotları ve raporlama esasları hangi standartlarda tanımlanır?,True,question_bank_v2_draft.md,836a47141e0cd1852b4ae46b0186b98e632957254608b3a4e32faf110dc5c8b9
2.4.1.3-Q09,2.4.1.3,Kullanım Aşaması Çalışmaları,9,"Kullanım aşamasındaki jeoteknik sorunların (şişme, oturma, portal şev hareketleri) yönetimi nasıldır?",True,question_bank_v2_draft.md,836a47141e0cd1852b4ae46b0186b98e632957254608b3a4e32faf110dc5c8b9
2.4.1.3-Q10,2.4.1.3,Kullanım Aşaması Çalışmaları,10,Tünel yaşlanması ve servis ömrü değerlendirmesi nasıl yapılır?,True,question_bank_v2_draft.md,836a47141e0cd1852b4ae46b0186b98e632957254608b3a4e32faf110dc5c8b9
2.4.1.3-Q11,2.4.1.3,Kullanım Aşaması Çalışmaları,11,Kullanım aşaması çalışmalarının maliyeti ve organizasyonu nasıldır?,True,question_bank_v2_draft.md,836a47141e0cd1852b4ae46b0186b98e632957254608b3a4e32faf110dc5c8b9
2.4.2-Q01,2.4.2,Tünel Güzergahının Seçimi ve Boykesit Belirlenmesinde Dikkat Edilecek Hususlar,1,Tünel güzergâhı seçimi hangi aşamada ve hangi kriterlerle yapılır?,True,question_bank_v2_draft.md,836a47141e0cd1852b4ae46b0186b98e632957254608b3a4e32faf110dc5c8b9
2.4.2-Q02,2.4.2,Tünel Güzergahının Seçimi ve Boykesit Belirlenmesinde Dikkat Edilecek Hususlar,2,"Güzergâh alternatiflerinin karşılaştırılmasında kullanılan yöntemler (çok kriterli analiz, fayda-maliyet) nelerdir?",True,question_bank_v2_draft.md,836a47141e0cd1852b4ae46b0186b98e632957254608b3a4e32faf110dc5c8b9
2.4.2-Q03,2.4.2,Tünel Güzergahının Seçimi ve Boykesit Belirlenmesinde Dikkat Edilecek Hususlar,3,Güzergâh ve boy kesit kararları birbirini nasıl etkiler?,True,question_bank_v2_draft.md,836a47141e0cd1852b4ae46b0186b98e632957254608b3a4e32faf110dc5c8b9
2.4.2-Q04,2.4.2,Tünel Güzergahının Seçimi ve Boykesit Belirlenmesinde Dikkat Edilecek Hususlar,4,Tünel uzunluğu ile yaklaşım yolları arasındaki optimizasyon nasıl yapılır?,True,question_bank_v2_draft.md,836a47141e0cd1852b4ae46b0186b98e632957254608b3a4e32faf110dc5c8b9
2.4.2-Q05,2.4.2,Tünel Güzergahının Seçimi ve Boykesit Belirlenmesinde Dikkat Edilecek Hususlar,5,Portal yerleşimi güzergâh ve boy kesit seçimini nasıl belirler?,True,question_bank_v2_draft.md,836a47141e0cd1852b4ae46b0186b98e632957254608b3a4e32faf110dc5c8b9
2.4.2-Q06,2.4.2,Tünel Güzergahının Seçimi ve Boykesit Belirlenmesinde Dikkat Edilecek Hususlar,6,"Jeolojik yapı (tabaka doğrultusu, fay, süreksizlikler) güzergâh yönelimini nasıl etkiler?",True,question_bank_v2_draft.md,836a47141e0cd1852b4ae46b0186b98e632957254608b3a4e32faf110dc5c8b9
2.4.2-Q07,2.4.2,Tünel Güzergahının Seçimi ve Boykesit Belirlenmesinde Dikkat Edilecek Hususlar,7,"Çevresel ve sosyal kısıtlar (koruma alanları, yerleşimler, kamulaştırma) güzergâh seçiminde nasıl değerlendirilir?",True,question_bank_v2_draft.md,836a47141e0cd1852b4ae46b0186b98e632957254608b3a4e32faf110dc5c8b9
2.4.2-Q08,2.4.2,Tünel Güzergahının Seçimi ve Boykesit Belirlenmesinde Dikkat Edilecek Hususlar,8,Güzergâh ve boy kesit kararlarının yapım ve işletme maliyetine etkisi nedir?,True,question_bank_v2_draft.md,836a47141e0cd1852b4ae46b0186b98e632957254608b3a4e32faf110dc5c8b9
2.4.2-Q09,2.4.2,Tünel Güzergahının Seçimi ve Boykesit Belirlenmesinde Dikkat Edilecek Hususlar,9,Güzergâh seçiminde KGM'nin uyguladığı esaslar nelerdir?,True,question_bank_v2_draft.md,836a47141e0cd1852b4ae46b0186b98e632957254608b3a4e32faf110dc5c8b9
2.4.2-Q10,2.4.2,Tünel Güzergahının Seçimi ve Boykesit Belirlenmesinde Dikkat Edilecek Hususlar,10,Güzergâh seçim kararları nasıl belgelenir ve onaylanır?,True,question_bank_v2_draft.md,836a47141e0cd1852b4ae46b0186b98e632957254608b3a4e32faf110dc5c8b9
2.4.2.1-Q01,2.4.2.1,Güzergah Seçiminde Dikkat Edilecek Hususlar,1,Topoğrafya ve yükseklik farkları güzergâh seçimini nasıl etkiler?,True,question_bank_v2_draft.md,836a47141e0cd1852b4ae46b0186b98e632957254608b3a4e32faf110dc5c8b9
2.4.2.1-Q02,2.4.2.1,Güzergah Seçiminde Dikkat Edilecek Hususlar,2,"Jeolojik-geoteknik riskler (fay, heyelan, karst, gaz, yüksek örtü) güzergâh seçiminde nasıl değerlendirilir?",True,question_bank_v2_draft.md,836a47141e0cd1852b4ae46b0186b98e632957254608b3a4e32faf110dc5c8b9
2.4.2.1-Q03,2.4.2.1,Güzergah Seçiminde Dikkat Edilecek Hususlar,3,Yeraltı suyu ve su kaynaklarının korunması güzergâhı nasıl kısıtlar?,True,question_bank_v2_draft.md,836a47141e0cd1852b4ae46b0186b98e632957254608b3a4e32faf110dc5c8b9
2.4.2.1-Q04,2.4.2.1,Güzergah Seçiminde Dikkat Edilecek Hususlar,4,"Mevcut yapılar, altyapılar ve madencilik alanları güzergâh seçiminde nasıl dikkate alınır?",True,question_bank_v2_draft.md,836a47141e0cd1852b4ae46b0186b98e632957254608b3a4e32faf110dc5c8b9
2.4.2.1-Q05,2.4.2.1,Güzergah Seçiminde Dikkat Edilecek Hususlar,5,"Portal bölgesi seçiminde şev stabilitesi, çığ, heyelan ve erişim koşulları nasıl değerlendirilir?",True,question_bank_v2_draft.md,836a47141e0cd1852b4ae46b0186b98e632957254608b3a4e32faf110dc5c8b9
2.4.2.1-Q06,2.4.2.1,Güzergah Seçiminde Dikkat Edilecek Hususlar,6,"Trafik güvenliği ve sürüş konforu (yatay kurp, görüş mesafesi) güzergâhı nasıl etkiler?",True,question_bank_v2_draft.md,836a47141e0cd1852b4ae46b0186b98e632957254608b3a4e32faf110dc5c8b9
2.4.2.1-Q07,2.4.2.1,Güzergah Seçiminde Dikkat Edilecek Hususlar,7,"Çevresel etki değerlendirmesi, koruma alanları ve arkeolojik alanlar nasıl gözetilir?",True,question_bank_v2_draft.md,836a47141e0cd1852b4ae46b0186b98e632957254608b3a4e32faf110dc5c8b9
2.4.2.1-Q08,2.4.2.1,Güzergah Seçiminde Dikkat Edilecek Hususlar,8,Kamulaştırma ve arazi kullanımı güzergâh maliyetine nasıl yansır?,True,question_bank_v2_draft.md,836a47141e0cd1852b4ae46b0186b98e632957254608b3a4e32faf110dc5c8b9
2.4.2.1-Q09,2.4.2.1,Güzergah Seçiminde Dikkat Edilecek Hususlar,9,"Şantiye erişimi, pasa depolama ve lojistik güzergâh seçiminde neden önemlidir?",True,question_bank_v2_draft.md,836a47141e0cd1852b4ae46b0186b98e632957254608b3a4e32faf110dc5c8b9
2.4.2.1-Q10,2.4.2.1,Güzergah Seçiminde Dikkat Edilecek Hususlar,10,Güzergâh seçiminde yapım yöntemi uygunluğu nasıl değerlendirilir?,True,question_bank_v2_draft.md,836a47141e0cd1852b4ae46b0186b98e632957254608b3a4e32faf110dc5c8b9
2.4.2.1-Q11,2.4.2.1,Güzergah Seçiminde Dikkat Edilecek Hususlar,11,Güzergâh alternatiflerinin maliyet ve risk karşılaştırması nasıl raporlanır?,True,question_bank_v2_draft.md,836a47141e0cd1852b4ae46b0186b98e632957254608b3a4e32faf110dc5c8b9
2.4.2.2-Q01,2.4.2.2,Boykesit Belirlemede Dikkat Edilecek Hususlar,1,Tünel boy kesitinde izin verilen azami ve asgari eğimler nelerdir ve neye göre belirlenir?,True,question_bank_v2_draft.md,836a47141e0cd1852b4ae46b0186b98e632957254608b3a4e32faf110dc5c8b9
2.4.2.2-Q02,2.4.2.2,Boykesit Belirlemede Dikkat Edilecek Hususlar,2,Drenaj için gerekli asgari eğim nasıl sağlanır; tek yönlü ve tepe noktalı boy kesit ne zaman tercih edilir?,True,question_bank_v2_draft.md,836a47141e0cd1852b4ae46b0186b98e632957254608b3a4e32faf110dc5c8b9
2.4.2.2-Q03,2.4.2.2,Boykesit Belirlemede Dikkat Edilecek Hususlar,3,"Boy kesit eğimi ağır taşıt hızını, egzoz emisyonunu ve havalandırma gereksinimini nasıl etkiler?",True,question_bank_v2_draft.md,836a47141e0cd1852b4ae46b0186b98e632957254608b3a4e32faf110dc5c8b9
2.4.2.2-Q04,2.4.2.2,Boykesit Belirlemede Dikkat Edilecek Hususlar,4,Boy kesit ile örtü kalınlığı ve jeolojik profil ilişkisi nasıl kurulur?,True,question_bank_v2_draft.md,836a47141e0cd1852b4ae46b0186b98e632957254608b3a4e32faf110dc5c8b9
2.4.2.2-Q05,2.4.2.2,Boykesit Belirlemede Dikkat Edilecek Hususlar,5,Portal kotları ve yaklaşım yolları boy kesit kararını nasıl sınırlar?,True,question_bank_v2_draft.md,836a47141e0cd1852b4ae46b0186b98e632957254608b3a4e32faf110dc5c8b9
2.4.2.2-Q06,2.4.2.2,Boykesit Belirlemede Dikkat Edilecek Hususlar,6,Su altı ve derin tünellerde boy kesit ve pompalama gereksinimi nasıl belirlenir?,True,question_bank_v2_draft.md,836a47141e0cd1852b4ae46b0186b98e632957254608b3a4e32faf110dc5c8b9
2.4.2.2-Q07,2.4.2.2,Boykesit Belirlemede Dikkat Edilecek Hususlar,7,Boy kesit kararının kazı hacmi ve yapım maliyetine etkisi nedir?,True,question_bank_v2_draft.md,836a47141e0cd1852b4ae46b0186b98e632957254608b3a4e32faf110dc5c8b9
2.4.2.2-Q08,2.4.2.2,Boykesit Belirlemede Dikkat Edilecek Hususlar,8,Düşey kurp ve görüş mesafesi tünel içinde nasıl sağlanır?,True,question_bank_v2_draft.md,836a47141e0cd1852b4ae46b0186b98e632957254608b3a4e32faf110dc5c8b9
2.4.2.2-Q09,2.4.2.2,Boykesit Belirlemede Dikkat Edilecek Hususlar,9,KGM esaslarında tünel boy kesiti için tanımlı sınırlar nelerdir?,True,question_bank_v2_draft.md,836a47141e0cd1852b4ae46b0186b98e632957254608b3a4e32faf110dc5c8b9
2.4.3-Q01,2.4.3,Karayolları Genel Müdürlüğünde Tünel Projelendirilmesi Esasları,1,KGM'nin tünel projelendirmesinde uyguladığı temel mevzuat ve şartnameler nelerdir?,True,question_bank_v2_draft.md,836a47141e0cd1852b4ae46b0186b98e632957254608b3a4e32faf110dc5c8b9
2.4.3-Q02,2.4.3,Karayolları Genel Müdürlüğünde Tünel Projelendirilmesi Esasları,2,KGM Karayolu Teknik Şartnamesi tünel işleri için hangi esasları tanımlar?,True,question_bank_v2_draft.md,836a47141e0cd1852b4ae46b0186b98e632957254608b3a4e32faf110dc5c8b9
2.4.3-Q03,2.4.3,Karayolları Genel Müdürlüğünde Tünel Projelendirilmesi Esasları,3,KGM tünel projelerinde kesit tipleri ve gabari standartları nasıl belirlenmiştir?,True,question_bank_v2_draft.md,836a47141e0cd1852b4ae46b0186b98e632957254608b3a4e32faf110dc5c8b9
2.4.3-Q04,2.4.3,Karayolları Genel Müdürlüğünde Tünel Projelendirilmesi Esasları,4,"KGM'de tünel proje aşamaları, onay süreçleri ve sorumlu birimler nasıldır?",True,question_bank_v2_draft.md,836a47141e0cd1852b4ae46b0186b98e632957254608b3a4e32faf110dc5c8b9
2.4.3-Q05,2.4.3,Karayolları Genel Müdürlüğünde Tünel Projelendirilmesi Esasları,5,KGM tünel projelerinde jeolojik-geoteknik rapor içeriği ve kaya sınıfı esasları nelerdir?,True,question_bank_v2_draft.md,836a47141e0cd1852b4ae46b0186b98e632957254608b3a4e32faf110dc5c8b9
2.4.3-Q06,2.4.3,Karayolları Genel Müdürlüğünde Tünel Projelendirilmesi Esasları,6,"KGM'nin tünel elektromekanik sistemleri (havalandırma, aydınlatma, güvenlik) için tasarım kriterleri nelerdir?",True,question_bank_v2_draft.md,836a47141e0cd1852b4ae46b0186b98e632957254608b3a4e32faf110dc5c8b9
2.4.3-Q07,2.4.3,Karayolları Genel Müdürlüğünde Tünel Projelendirilmesi Esasları,7,Tünel İşletme Yönetmeliği projelendirme aşamasına hangi gereklilikleri getirir?,True,question_bank_v2_draft.md,836a47141e0cd1852b4ae46b0186b98e632957254608b3a4e32faf110dc5c8b9
2.4.3-Q08,2.4.3,Karayolları Genel Müdürlüğünde Tünel Projelendirilmesi Esasları,8,KGM'de tünel projelerinde kalite kontrol planı ve muayene esasları nasıldır?,True,question_bank_v2_draft.md,836a47141e0cd1852b4ae46b0186b98e632957254608b3a4e32faf110dc5c8b9
2.4.3-Q09,2.4.3,Karayolları Genel Müdürlüğünde Tünel Projelendirilmesi Esasları,9,KGM'nin birim fiyat ve poz sistemi tünel projelendirmesine nasıl yansır?,True,question_bank_v2_draft.md,836a47141e0cd1852b4ae46b0186b98e632957254608b3a4e32faf110dc5c8b9
2.4.3-Q10,2.4.3,Karayolları Genel Müdürlüğünde Tünel Projelendirilmesi Esasları,10,"KGM tünel projelerinde uluslararası standartlara (AB direktifi, N500, PIARC) atıf nasıl yapılır?",True,question_bank_v2_draft.md,836a47141e0cd1852b4ae46b0186b98e632957254608b3a4e32faf110dc5c8b9
2.4.3-Q11,2.4.3,Karayolları Genel Müdürlüğünde Tünel Projelendirilmesi Esasları,11,KGM'de tünel projelerinde yaşanan tipik tasarım revizyonları ve nedenleri nelerdir?,True,question_bank_v2_draft.md,836a47141e0cd1852b4ae46b0186b98e632957254608b3a4e32faf110dc5c8b9
2.4.3-Q12,2.4.3,Karayolları Genel Müdürlüğünde Tünel Projelendirilmesi Esasları,12,KGM esaslarının Avrupa uygulamalarıyla karşılaştırıldığında güçlü ve gelişmeye açık yönleri nelerdir?,True,question_bank_v2_draft.md,836a47141e0cd1852b4ae46b0186b98e632957254608b3a4e32faf110dc5c8b9
3.1-Q01,3.1,Türkiye'de Karayolu Tünelciliğinin Gelişim Dönemleri,1,KGM'nin kuruluşu (1950) öncesinde Türkiye'de karayolu tünelciliği hangi düzeydeydi?,True,question_bank_v2_draft.md,836a47141e0cd1852b4ae46b0186b98e632957254608b3a4e32faf110dc5c8b9
3.1-Q02,3.1,Türkiye'de Karayolu Tünelciliğinin Gelişim Dönemleri,2,1950–1980 döneminde KGM tarafından yapılan tüneller ve kullanılan yöntemler nelerdir?,True,question_bank_v2_draft.md,836a47141e0cd1852b4ae46b0186b98e632957254608b3a4e32faf110dc5c8b9
3.1-Q03,3.1,Türkiye'de Karayolu Tünelciliğinin Gelişim Dönemleri,3,"1980–2000 döneminde (otoyol programı, Bolu Dağı) tünelcilik nasıl gelişmiştir?",True,question_bank_v2_draft.md,836a47141e0cd1852b4ae46b0186b98e632957254608b3a4e32faf110dc5c8b9
3.1-Q04,3.1,Türkiye'de Karayolu Tünelciliğinin Gelişim Dönemleri,4,2000 sonrasında bölünmüş yol ve büyük tünel programı tünel sayısını nasıl değiştirmiştir?,True,question_bank_v2_draft.md,836a47141e0cd1852b4ae46b0186b98e632957254608b3a4e32faf110dc5c8b9
3.1-Q05,3.1,Türkiye'de Karayolu Tünelciliğinin Gelişim Dönemleri,5,NATM ve TBM'nin Türkiye karayolu tünelciliğine girişi ne zaman ve hangi projelerle olmuştur?,True,question_bank_v2_draft.md,836a47141e0cd1852b4ae46b0186b98e632957254608b3a4e32faf110dc5c8b9
3.1-Q06,3.1,Türkiye'de Karayolu Tünelciliğinin Gelişim Dönemleri,6,Türk müteahhitlik sektörünün tünel yapım kapasitesi nasıl gelişmiştir?,True,question_bank_v2_draft.md,836a47141e0cd1852b4ae46b0186b98e632957254608b3a4e32faf110dc5c8b9
3.1-Q07,3.1,Türkiye'de Karayolu Tünelciliğinin Gelişim Dönemleri,7,Tünel projelendirme ve danışmanlık hizmetlerinin yerlileşmesi nasıl olmuştur?,True,question_bank_v2_draft.md,836a47141e0cd1852b4ae46b0186b98e632957254608b3a4e32faf110dc5c8b9
3.1-Q08,3.1,Türkiye'de Karayolu Tünelciliğinin Gelişim Dönemleri,8,Tünel elektromekanik ve güvenlik sistemlerinin Türkiye'deki gelişimi nasıldır?,True,question_bank_v2_draft.md,836a47141e0cd1852b4ae46b0186b98e632957254608b3a4e32faf110dc5c8b9
3.1-Q09,3.1,Türkiye'de Karayolu Tünelciliğinin Gelişim Dönemleri,9,Tünel işletme ve bakım örgütlenmesinin (şeflikler) tarihsel gelişimi nasıldır?,True,question_bank_v2_draft.md,836a47141e0cd1852b4ae46b0186b98e632957254608b3a4e32faf110dc5c8b9
3.1-Q10,3.1,Türkiye'de Karayolu Tünelciliğinin Gelişim Dönemleri,10,Türkiye tünelciliğinde dönüm noktası sayılan projeler ve olaylar hangileridir?,True,question_bank_v2_draft.md,836a47141e0cd1852b4ae46b0186b98e632957254608b3a4e32faf110dc5c8b9
3.1-Q11,3.1,Türkiye'de Karayolu Tünelciliğinin Gelişim Dönemleri,11,"Türkiye'de tünelcilikle ilgili meslek örgütleri, seminerler ve yayınlar nasıl gelişmiştir?",True,question_bank_v2_draft.md,836a47141e0cd1852b4ae46b0186b98e632957254608b3a4e32faf110dc5c8b9
3.2-Q01,3.2,"KGM Tünel Envanteri: Sayı, Uzunluk ve Dağılım",1,KGM tünel envanteri hangi bilgileri içerir ve nasıl tutulur?,True,question_bank_v2_draft.md,836a47141e0cd1852b4ae46b0186b98e632957254608b3a4e32faf110dc5c8b9
3.2-Q02,3.2,"KGM Tünel Envanteri: Sayı, Uzunluk ve Dağılım",2,Devlet ve il yollarındaki tünellerin sayısı ve toplam uzunluğu nedir?,True,question_bank_v2_draft.md,836a47141e0cd1852b4ae46b0186b98e632957254608b3a4e32faf110dc5c8b9
3.2-Q03,3.2,"KGM Tünel Envanteri: Sayı, Uzunluk ve Dağılım",3,Otoyollardaki tünellerin sayısı ve toplam uzunluğu nedir?,True,question_bank_v2_draft.md,836a47141e0cd1852b4ae46b0186b98e632957254608b3a4e32faf110dc5c8b9
3.2-Q04,3.2,"KGM Tünel Envanteri: Sayı, Uzunluk ve Dağılım",4,Tünellerin KGM bölge müdürlüklerine göre dağılımı nasıldır?,True,question_bank_v2_draft.md,836a47141e0cd1852b4ae46b0186b98e632957254608b3a4e32faf110dc5c8b9
3.2-Q05,3.2,"KGM Tünel Envanteri: Sayı, Uzunluk ve Dağılım",5,Tünellerin uzunluk sınıflarına göre dağılımı nasıldır?,True,question_bank_v2_draft.md,836a47141e0cd1852b4ae46b0186b98e632957254608b3a4e32faf110dc5c8b9
3.2-Q06,3.2,"KGM Tünel Envanteri: Sayı, Uzunluk ve Dağılım",6,Tünellerin yapım yılı ve yaş dağılımı nasıldır?,True,question_bank_v2_draft.md,836a47141e0cd1852b4ae46b0186b98e632957254608b3a4e32faf110dc5c8b9
3.2-Q07,3.2,"KGM Tünel Envanteri: Sayı, Uzunluk ve Dağılım",7,"Tünellerin tüp sayısı, kesit tipi ve yapım yöntemine göre dağılımı nasıldır?",True,question_bank_v2_draft.md,836a47141e0cd1852b4ae46b0186b98e632957254608b3a4e32faf110dc5c8b9
3.2-Q08,3.2,"KGM Tünel Envanteri: Sayı, Uzunluk ve Dağılım",8,"Tünellerdeki elektromekanik donanım düzeyi (havalandırma, aydınlatma, SCADA) nasıl sınıflanır?",True,question_bank_v2_draft.md,836a47141e0cd1852b4ae46b0186b98e632957254608b3a4e32faf110dc5c8b9
3.2-Q09,3.2,"KGM Tünel Envanteri: Sayı, Uzunluk ve Dağılım",9,Envanter verileri bakım-işletme planlaması ve bütçelemesinde nasıl kullanılır?,True,question_bank_v2_draft.md,836a47141e0cd1852b4ae46b0186b98e632957254608b3a4e32faf110dc5c8b9
3.2-Q10,3.2,"KGM Tünel Envanteri: Sayı, Uzunluk ve Dağılım",10,Tünel envanter verilerinin güncelliği ve erişilebilirliği hangi düzeydedir?,True,question_bank_v2_draft.md,836a47141e0cd1852b4ae46b0186b98e632957254608b3a4e32faf110dc5c8b9
3.2-Q11,3.2,"KGM Tünel Envanteri: Sayı, Uzunluk ve Dağılım",11,Yıllara göre tünel sayısı ve uzunluğundaki artış eğilimi nasıldır?,True,question_bank_v2_draft.md,836a47141e0cd1852b4ae46b0186b98e632957254608b3a4e32faf110dc5c8b9
3.3-Q01,3.3,Dönüm Noktası Karayolu Tünel Projeleri,1,"Bolu Dağı Tüneli'nin tarihsel süreci, jeolojik sorunları ve tamamlanması nasıl olmuştur?",True,question_bank_v2_draft.md,836a47141e0cd1852b4ae46b0186b98e632957254608b3a4e32faf110dc5c8b9
3.3-Q02,3.3,Dönüm Noktası Karayolu Tünel Projeleri,2,Eski Zigana Tüneli ile Yeni Zigana Tüneli arasındaki fark dönemsel gelişimi nasıl gösterir?,True,question_bank_v2_draft.md,836a47141e0cd1852b4ae46b0186b98e632957254608b3a4e32faf110dc5c8b9
3.3-Q03,3.3,Dönüm Noktası Karayolu Tünel Projeleri,3,Ovit Tüneli'nin proje tarihçesi ve yapım süreci nasıldır?,True,question_bank_v2_draft.md,836a47141e0cd1852b4ae46b0186b98e632957254608b3a4e32faf110dc5c8b9
3.3-Q04,3.3,Dönüm Noktası Karayolu Tünel Projeleri,4,"Ilgaz, Cankurtaran, Sabuncubeli ve Honaz gibi tünellerin proje tarihçeleri nelerdir?",True,question_bank_v2_draft.md,836a47141e0cd1852b4ae46b0186b98e632957254608b3a4e32faf110dc5c8b9
3.3-Q05,3.3,Dönüm Noktası Karayolu Tünel Projeleri,5,Avrasya Tüneli'nin yap-işlet-devret modeliyle gerçekleştirilmesi Türkiye tünelciliği için ne ifade eder?,True,question_bank_v2_draft.md,836a47141e0cd1852b4ae46b0186b98e632957254608b3a4e32faf110dc5c8b9
3.3-Q06,3.3,Dönüm Noktası Karayolu Tünel Projeleri,6,"Kentsel karayolu tünelleri (Ankara, İstanbul, İzmir) hangi dönemde gelişmiştir?",True,question_bank_v2_draft.md,836a47141e0cd1852b4ae46b0186b98e632957254608b3a4e32faf110dc5c8b9
3.3-Q07,3.3,Dönüm Noktası Karayolu Tünel Projeleri,7,"Bu projelerde kullanılan yöntem, süre ve maliyet verileri nelerdir?",True,question_bank_v2_draft.md,836a47141e0cd1852b4ae46b0186b98e632957254608b3a4e32faf110dc5c8b9
