document_id,source_relative_path,source_final_markdown,normalized_markdown,source_sha256,normalized_sha256,changed,normalization_status,rule_unicode_normalization_count,rule_whitespace_count,rule_ocr_spacing_count,rule_linebreak_count,rule_hyphenation_count,rule_header_footer_count,rule_replacement_character_count,rule_encoding_cleanup_count,rule_placeholder_count,manual_review_required,review_reason,normalizer_version,processed_at
DOC000215,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/3-TÜNEL DESTEKLEMESİ-ÇELİK HASIR VE ÇELİK İKSA.pptx,data/corpus_final/TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/3-TÜNEL DESTEKLEMESİ-ÇELİK HASIR VE ÇELİK İKSA.md,data/corpus_normalized/TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/3-TÜNEL DESTEKLEMESİ-ÇELİK HASIR VE ÇELİK İKSA.md,ef399f135e7a8b035b3734a078fe0e039a2ad8e2a80d0293fd9762eb8c5d67d1,250aa9346e3299bd2f3931e998fae2f23349812e33388907eb6051c9e48dd293,true,normalized,0,31,0,0,0,0,0,0,21,false,,text-normalizer-v1.1,2026-08-16T00:34:52+00:00
DOC000216,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/4-TÜNEL DESTEKLEMESİ-KAYA BULONU.pptx,data/corpus_final/TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/4-TÜNEL DESTEKLEMESİ-KAYA BULONU.md,data/corpus_normalized/TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/4-TÜNEL DESTEKLEMESİ-KAYA BULONU.md,1f17bb7103e94caaa09a06d846191ab8b2a903869fcd00db3fab540ad1dc0d33,be72326d06d0eea374e201942a38f87087d989facd50dc2f0b4dea21f8c4c2c8,true,normalized,0,23,0,0,0,0,0,0,34,false,,text-normalizer-v1.1,2026-08-16T00:34:52+00:00
DOC000217,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/5-TÜNEL DESTEKLEMESİ-SÜREN.pptx,data/corpus_final/TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/5-TÜNEL DESTEKLEMESİ-SÜREN.md,data/corpus_normalized/TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/5-TÜNEL DESTEKLEMESİ-SÜREN.md,153147a2273132e1985713cf72dc614d640f3dda45e3497a5aa2776c8d31d574,c4b28bdce670a7ac52a1eb278203196a8f40d486297620a7a7a920b17d15ff68,true,normalized,0,25,0,0,0,0,0,0,17,false,,text-normalizer-v1.1,2026-08-16T00:34:52+00:00
DOC000218,"TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/6-YALITIM, DRENAJ ve NİHAİ KAPLAMA BETONU.pptx","data/corpus_final/TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/6-YALITIM, DRENAJ ve NİHAİ KAPLAMA BETONU.md","data/corpus_normalized/TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/6-YALITIM, DRENAJ ve NİHAİ KAPLAMA BETONU.md",28291aa41f22896cd20c43ccbc41a8fc2d2efe427e97e1789cc8dc46e25c5286,40d4d1df0fc746d67fdc761bf68e4c759d0256f1f8bd3ed0416a9f7e8055fb13,true,normalized,0,56,0,0,0,0,0,0,31,false,,text-normalizer-v1.1,2026-08-16T00:34:52+00:00
DOC000219,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/7-TÜNEL TARİF-ANALİZ-YBF.pptx,data/corpus_final/TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/7-TÜNEL TARİF-ANALİZ-YBF.md,data/corpus_normalized/TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/7-TÜNEL TARİF-ANALİZ-YBF.md,8ecc2abc4cbaef3b1309c921ffd9d14420f03bc30590d441464979c0250e3acc,7fccbc3479e14d2a0628a65f52a7dcf6463e6530600838884214130f4f959703,true,normalized,0,33,0,0,0,0,0,0,5,false,,text-normalizer-v1.1,2026-08-16T00:34:52+00:00
DOC000220,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/8-TÜNELLERDE SU VE GAZ SORUNLARI.pptx,data/corpus_final/TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/8-TÜNELLERDE SU VE GAZ SORUNLARI.md,data/corpus_normalized/TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/8-TÜNELLERDE SU VE GAZ SORUNLARI.md,34e4213d7ccc05e3f189197f03dabb8f585c0b550c7391238c173dbe16ffc0db,46fc830517466b62085e06b7941e369348c6cac8918df4c60082e3fc6b41eb36,true,normalized,0,17,0,0,0,0,0,0,5,false,,text-normalizer-v1.1,2026-08-16T00:34:52+00:00
DOC000221,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/9-Tünel Destek Sistemleri (Örnekler).pptx,data/corpus_final/TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/9-Tünel Destek Sistemleri (Örnekler).md,data/corpus_normalized/TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/9-Tünel Destek Sistemleri (Örnekler).md,a7de8fbce0a495e18b9129a3272498a9068c53ee71988020aed0f348478d7ad7,46cd07db7f39de1db9dae64f82824ced0350ba1f7884c5bb0bcc9177f631565e,true,normalized,0,2,0,0,0,0,0,0,50,false,,text-normalizer-v1.1,2026-08-16T00:34:52+00:00
DOC000222,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/Ayna haritamaları ve değerlendirmeler son.pptx,data/corpus_final/TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/Ayna haritamaları ve değerlendirmeler son.md,data/corpus_normalized/TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/Ayna haritamaları ve değerlendirmeler son.md,f28ca2abfc7efadf14fd45f49a3ba9fbc21496d11afabd1af5b61e0c6cab1687,900c58681cbbc166b0c656df141015712f4617e06c3de00458f509b2c75fcfff,true,normalized,0,7,0,0,0,0,0,0,110,false,,text-normalizer-v1.1,2026-08-16T00:34:52+00:00
DOC000223,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/2018 KGM TÜNEL İCMALİ.xlsx,data/corpus_final/TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/2018 KGM TÜNEL İCMALİ.md,data/corpus_normalized/TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/2018 KGM TÜNEL İCMALİ.md,bed365ed23520114ad5f77afb39539410033b15d10d5101cb6ef10b3f3b0aa65,bed365ed23520114ad5f77afb39539410033b15d10d5101cb6ef10b3f3b0aa65,false,unchanged,0,0,0,0,0,0,0,0,1,false,,text-normalizer-v1.1,2026-08-16T00:34:52+00:00
DOC000224,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/2019 KGM TÜNEL İCMALİ.xlsx,data/corpus_final/TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/2019 KGM TÜNEL İCMALİ.md,data/corpus_normalized/TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/2019 KGM TÜNEL İCMALİ.md,1274e0275ae83d6f09c262a161c01cf4aba094439f192a17c206a4b65800c600,1274e0275ae83d6f09c262a161c01cf4aba094439f192a17c206a4b65800c600,false,unchanged,0,0,0,0,0,0,0,0,0,false,,text-normalizer-v1.1,2026-08-16T00:34:52+00:00
DOC000225,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/8- Yapım Genel Partname.docx,data/corpus_final/TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/8- Yapım Genel Partname.md,data/corpus_normalized/TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/8- Yapım Genel Partname.md,042b0b21a6228cff9ce56e284804ce984f711bb893ef7743e55dea7edd1664eb,5d64b0308eb209277604fe0f3a58741557ecb276b5b20b3b0b515d3c8b4cb3ec,true,normalized,0,15,0,0,0,0,0,0,0,false,,text-normalizer-v1.1,2026-08-16T00:34:52+00:00
DOC000226,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/B3 60 ÇELİK İKSA DETAYI-Model.pdf,data/corpus_final/TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/B3 60 ÇELİK İKSA DETAYI-Model.md,data/corpus_normalized/TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/B3 60 ÇELİK İKSA DETAYI-Model.md,708ae3f0099a2dba4a7638670df5c88f9ac25d639ad6c972c86547141d625a3f,708ae3f0099a2dba4a7638670df5c88f9ac25d639ad6c972c86547141d625a3f,false,unchanged,0,0,0,0,0,0,0,0,0,false,,text-normalizer-v1.1,2026-08-16T00:34:52+00:00
DOC000227,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/Birim Fiyat Tarifleri (Genel Müdürlük)-TÜNEL.doc,data/corpus_final/TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/Birim Fiyat Tarifleri (Genel Müdürlük)-TÜNEL.md,data/corpus_normalized/TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/Birim Fiyat Tarifleri (Genel Müdürlük)-TÜNEL.md,c47890c954750f124711670bdd025075d418e72150eab622cf202a334b321655,d37bb6e53e7404dd9ddfb4ba2ac108aa3a9324449acbfb978ee03bae3de55497,true,normalized,0,148,0,0,0,0,0,0,0,false,,text-normalizer-v1.1,2026-08-16T00:34:52+00:00
DOC000229,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/ELVAN SALTAŞ PAMUK-Hakediş ekine konulacak tablolar/Hakediş ekine konulacak tablolar (7 sayfa).pdf,data/corpus_final/TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/ELVAN SALTAŞ PAMUK-Hakediş ekine konulacak tablolar/Hakediş ekine konulacak tablolar (7 sayfa).md,data/corpus_normalized/TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/ELVAN SALTAŞ PAMUK-Hakediş ekine konulacak tablolar/Hakediş ekine konulacak tablolar (7 sayfa).md,6ec1700aecdbad2b6dc9dcfddf92de06d61ba7e90123f1d3a8908ddd7d8879fc,ad31f4f4fdc1cd3f1d027498cc0fdd4536e776bf0522754e8c09082c86cb46e5,true,normalized,0,2,0,0,0,0,0,0,5,false,,text-normalizer-v1.1,2026-08-16T00:34:52+00:00
DOC000230,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/ELVAN SALTAŞ PAMUK-Hakediş ekine konulacak tablolar/Hakediş ekine konulacak tablolar (Üstyazı).pdf,data/corpus_final/TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/ELVAN SALTAŞ PAMUK-Hakediş ekine konulacak tablolar/Hakediş ekine konulacak tablolar (Üstyazı).md,data/corpus_normalized/TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/ELVAN SALTAŞ PAMUK-Hakediş ekine konulacak tablolar/Hakediş ekine konulacak tablolar (Üstyazı).md,14f73f67575de3a2bbe6a3d45db638ca1ec319f628b9dc13b26d9c44dfa58c44,d2d7080880e2f530f919bf29885ccf1f621f12bf3dbe54d32cb9eec5d3bc1616,true,normalized,0,6,0,0,0,0,0,0,2,false,,text-normalizer-v1.1,2026-08-16T00:34:52+00:00
DOC000231,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/ELVAN SALTAŞ PAMUK-Hakediş ekine konulacak tablolar/Hakediş ekine konulacak tablolar.pdf,data/corpus_final/TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/ELVAN SALTAŞ PAMUK-Hakediş ekine konulacak tablolar/Hakediş ekine konulacak tablolar.md,data/corpus_normalized/TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/ELVAN SALTAŞ PAMUK-Hakediş ekine konulacak tablolar/Hakediş ekine konulacak tablolar.md,54ef72d4aa6037cb9a73c3b7db9e95ea1020eea3f4139802917ddaa6b1c77de2,3db0eb8c9c33685a2cbd958ab6474d1fbf467245fc9a08f1f4cc8e9bdcde97d3,true,normalized,0,3,0,0,0,0,0,0,7,false,,text-normalizer-v1.1,2026-08-16T00:34:52+00:00
DOC000232,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/ELVAN SALTAŞ PAMUK-Hakediş ekine konulacak tablolar/örnek icmaller.xls,data/corpus_final/TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/ELVAN SALTAŞ PAMUK-Hakediş ekine konulacak tablolar/örnek icmaller.md,data/corpus_normalized/TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/ELVAN SALTAŞ PAMUK-Hakediş ekine konulacak tablolar/örnek icmaller.md,e7323106916d6a449f577d71a14feba3903fc9cadfee9d7ee0a383c5d8157b8d,e7323106916d6a449f577d71a14feba3903fc9cadfee9d7ee0a383c5d8157b8d,false,unchanged,0,0,0,0,0,0,0,0,0,false,,text-normalizer-v1.1,2026-08-16T00:34:52+00:00
DOC000233,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/İŞBAN DEMİRLERİ-248756_02_08_2017.pdf,data/corpus_final/TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/İŞBAN DEMİRLERİ-248756_02_08_2017.md,data/corpus_normalized/TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/İŞBAN DEMİRLERİ-248756_02_08_2017.md,d90e0e5909a1a40c2f449eb5781d2ff1fb29a5566a56c48438e83c9281153b1e,883dc4a75918b8d8929e3ac542147ad1c7c15befa079eb8530f8f8f2ab4c04cc,true,normalized,0,8,0,0,0,0,0,0,4,false,,text-normalizer-v1.1,2026-08-16T00:34:52+00:00
DOC000234,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/KALİTE KONTROL PLANI/KALİTE KONTROL PLANI -ÜSTYAZI.pdf,data/corpus_final/TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/KALİTE KONTROL PLANI/KALİTE KONTROL PLANI -ÜSTYAZI.md,data/corpus_normalized/TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/KALİTE KONTROL PLANI/KALİTE KONTROL PLANI -ÜSTYAZI.md,69d66db6a413445a041954770a3f408ad50b12efc5afc50d014663abeeb45658,5a6b9368e2fc334ad3e835839bc27a35d1fb45924dc6b6d633924e99f19aeddf,true,normalized,0,7,0,0,0,0,0,0,4,false,,text-normalizer-v1.1,2026-08-16T00:34:52+00:00
DOC000235,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/KALİTE KONTROL PLANI/KALİTE KONTROL PLANI TABLO.pdf,data/corpus_final/TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/KALİTE KONTROL PLANI/KALİTE KONTROL PLANI TABLO.md,data/corpus_normalized/TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/KALİTE KONTROL PLANI/KALİTE KONTROL PLANI TABLO.md,11e8c81d7b84726219f331965a320f68ae9684d55ac3699deabaceb58670b2fd,11e8c81d7b84726219f331965a320f68ae9684d55ac3699deabaceb58670b2fd,false,unchanged,0,0,0,0,0,0,0,0,11,false,,text-normalizer-v1.1,2026-08-16T00:34:52+00:00
DOC000236,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/KTS_2013.pdf,data/corpus_final/TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/KTS_2013.md,data/corpus_normalized/TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/KTS_2013.md,410a761ed7690852413e061c5cb9ebee0a6cb43c4da159ca5e899ff02d3983a0,2fb592a6cc76e1d5698bffce81fa956a43356768e85537f9b962694acc407dce,true,normalized,0,494,0,0,0,0,0,0,1053,false,,text-normalizer-v1.1,2026-08-16T00:34:53+00:00
DOC000237,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/Makine İle Tünel İçi Kablo Kanalı Yapılması-Analiz.pdf,data/corpus_final/TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/Makine İle Tünel İçi Kablo Kanalı Yapılması-Analiz.md,data/corpus_normalized/TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/Makine İle Tünel İçi Kablo Kanalı Yapılması-Analiz.md,67046682086670e7a62aca39d627c1f835238a874767f213a7ebfd25365519bb,67046682086670e7a62aca39d627c1f835238a874767f213a7ebfd25365519bb,false,unchanged,0,0,0,0,0,0,0,0,0,false,,text-normalizer-v1.1,2026-08-16T00:34:53+00:00
DOC000238,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/Q_tipi_celik_hasir.pdf,data/corpus_final/TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/Q_tipi_celik_hasir.md,data/corpus_normalized/TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/Q_tipi_celik_hasir.md,c1b8ebede11c12dad9fe1803f8ecf1f219c2c59fdba167ca5017a9087213092e,d38b18df4d1df20cfd72472c0a671233126ad6ffcd5143433fdc5a166bf38af4,true,normalized,0,2,0,0,0,0,0,0,0,false,,text-normalizer-v1.1,2026-08-16T00:34:53+00:00
DOC000239,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/ROCKBİT-3.5''9m-ANALİZ.pdf,data/corpus_final/TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/ROCKBİT-3.5_9m-ANALİZ.md,data/corpus_normalized/TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/ROCKBİT-3.5_9m-ANALİZ.md,4d3eb9e8043029254140abfafc3f08d03a54df34d69b05d33908a3b7b4d8837b,4d3eb9e8043029254140abfafc3f08d03a54df34d69b05d33908a3b7b4d8837b,false,unchanged,0,0,0,0,0,0,0,0,0,false,,text-normalizer-v1.1,2026-08-16T00:34:53+00:00
DOC000240,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/STANDART ÇELİK HASIRLAR-TS 4559-İMO.pdf,data/corpus_final/TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/STANDART ÇELİK HASIRLAR-TS 4559-İMO.md,data/corpus_normalized/TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/STANDART ÇELİK HASIRLAR-TS 4559-İMO.md,2e58f5d9d98e7f70e9900ffdbb177327db3cd0da2bb3b797822f2c2802422c05,739ea47be49fb825c538c19adf367eb906ebd70b4fed2c0eb79cdcfeb024959d,true,normalized,0,3,0,0,0,0,0,0,4,false,,text-normalizer-v1.1,2026-08-16T00:34:53+00:00
DOC000241,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/Taban kemerli tip kesit.pdf,data/corpus_final/TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/Taban kemerli tip kesit.md,data/corpus_normalized/TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/Taban kemerli tip kesit.md,ae07f400b3a03dfe9033f7b7fb00c72fe61426d54b33a2ae4b3fe2266ab3dd25,ae07f400b3a03dfe9033f7b7fb00c72fe61426d54b33a2ae4b3fe2266ab3dd25,false,unchanged,0,0,0,0,0,0,0,0,0,false,,text-normalizer-v1.1,2026-08-16T00:34:53+00:00
DOC000242,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/Taban kemersiz tip kesit.pdf,data/corpus_final/TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/Taban kemersiz tip kesit.md,data/corpus_normalized/TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/Taban kemersiz tip kesit.md,51270eab0f6c2eda8ee23e0d1c21622dd9ebce0d227f1b6b7b178c9c3e5d66f8,51270eab0f6c2eda8ee23e0d1c21622dd9ebce0d227f1b6b7b178c9c3e5d66f8,false,unchanged,0,0,0,0,0,0,0,0,0,false,,text-normalizer-v1.1,2026-08-16T00:34:53+00:00
DOC000243,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/TAKİP FORMU/22.10.2018/Bölgenin Yazısı.pdf,data/corpus_final/TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/TAKİP FORMU/22.10.2018/Bölgenin Yazısı.md,data/corpus_normalized/TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/TAKİP FORMU/22.10.2018/Bölgenin Yazısı.md,b40da0a100784608394f156f4549e8c4a7c6736492a646ea341e48617a92446e,56434def78931be846178207c4ba8f5930c1ad4a32455f495de652a81a4f62d5,true,normalized,0,4,0,0,0,0,0,0,2,false,,text-normalizer-v1.1,2026-08-16T00:34:53+00:00
DOC000244,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/TAKİP FORMU/22.10.2018/ErdemliSilifkeTasucu Yolu Tunel Takip Formlari .pdf,data/corpus_final/TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/TAKİP FORMU/22.10.2018/ErdemliSilifkeTasucu Yolu Tunel Takip Formlari .md,data/corpus_normalized/TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/TAKİP FORMU/22.10.2018/ErdemliSilifkeTasucu Yolu Tunel Takip Formlari .md,a12991fc93539f2fdf5d5591dd364b0f9e36c0029eacaf3b4551556aa5caf8e3,dbcd5d1ded5c76e962a92fc9b75a03f4e33d10491ed09a66321208cc35e74af8,true,normalized,0,1,0,0,0,0,0,0,40,false,,text-normalizer-v1.1,2026-08-16T00:34:53+00:00
DOC000245,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/TAKİP FORMU/22.10.2018/K.Maras Tunel Takip Formlari.pdf,data/corpus_final/TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/TAKİP FORMU/22.10.2018/K.Maras Tunel Takip Formlari.md,data/corpus_normalized/TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/TAKİP FORMU/22.10.2018/K.Maras Tunel Takip Formlari.md,ef4280ddfbfdfd159dc9dc98c423424aca538a7649227d1510e64612175fe4c7,ef4280ddfbfdfd159dc9dc98c423424aca538a7649227d1510e64612175fe4c7,false,unchanged,0,0,0,0,0,0,0,0,0,false,,text-normalizer-v1.1,2026-08-16T00:34:53+00:00
DOC000246,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/TAKİP FORMU/22.10.2018/SilifkeMut Yolu Tunel Takip Formlari.pdf,data/corpus_final/TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/TAKİP FORMU/22.10.2018/SilifkeMut Yolu Tunel Takip Formlari.md,data/corpus_normalized/TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/TAKİP FORMU/22.10.2018/SilifkeMut Yolu Tunel Takip Formlari.md,5e63f67f243283fd16a29011c54c850f49269f9a516199a1d4d5ca0a45ed28aa,5e63f67f243283fd16a29011c54c850f49269f9a516199a1d4d5ca0a45ed28aa,false,unchanged,0,0,0,0,0,0,0,0,2,false,,text-normalizer-v1.1,2026-08-16T00:34:53+00:00
DOC000247,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/TAKİP FORMU/24.12.2018/94b5cfaa64b645c08b28d67ed06f8a23.pdf,data/corpus_final/TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/TAKİP FORMU/24.12.2018/94b5cfaa64b645c08b28d67ed06f8a23.md,data/corpus_normalized/TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/TAKİP FORMU/24.12.2018/94b5cfaa64b645c08b28d67ed06f8a23.md,5e39c15a81b35a7f1282f3a88226a6966c86ac34269ce8be6f8fce4fc1a0ca20,a72cede32bedc067a7f57bb9b93628ebc07fabbfca40a030cc24a154e41942de,true,normalized,0,6,0,0,0,0,0,0,2,false,,text-normalizer-v1.1,2026-08-16T00:34:53+00:00
DOC000248,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/TAKİP FORMU/24.12.2018/K.MARAS KONT.SEF.TUNEL IMALATLARI.pdf,data/corpus_final/TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/TAKİP FORMU/24.12.2018/K.MARAS KONT.SEF.TUNEL IMALATLARI.md,data/corpus_normalized/TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/TAKİP FORMU/24.12.2018/K.MARAS KONT.SEF.TUNEL IMALATLARI.md,1e9e7be61075cbc7807315ce665685d9a9f6a937c5762a91a9b0372e90921022,fa229d448519fb9b652832bfe1ee8692de5cc7b4ea9ba54aef3a555354648c73,true,normalized,0,14,0,0,0,0,0,0,0,false,,text-normalizer-v1.1,2026-08-16T00:34:53+00:00
DOC000249,TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/TAKİP FORMU/24.12.2018/T2 Tuneli Cikis Sag Tup 26.11.2018.pdf,data/corpus_final/TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/TAKİP FORMU/24.12.2018/T2 Tuneli Cikis Sag Tup 26.11.2018.md,data/corpus_normalized/TÜNEL MÜH.GELİŞTİRME KURSU - (24-28.02.2020)/DOKÜMANLAR/TAKİP FORMU/24.12.2018/T2 Tuneli Cikis Sag Tup 26.11.2018.md,27c61e7f8b9b22525223407240effc4bade0d2a47c4463be7553431c6f2f1d57,f89d260e5bb4cfcb5b4f891d7c8b9f17dd6e7e1ee35b163203f51ec9e0c30beb,true,normalized,0,4,0,0,0,0,0,0,0,false,,text-normalizer-v1.1,2026-08-16T00:34:53+00:00
