chunk_id,document_id,lexical_token_count,bge_m3_token_count,difference,ratio,over_1200,over_1500,over_model_limit,contains_table,contains_formula_placeholder,contains_image_placeholder,provenance_status
DOC000294-C0009,DOC000294,30,53,23,1.7667,0,0,0,0,0,0,section_resolved
DOC000294-C0010,DOC000294,60,119,59,1.9833,0,0,0,0,0,0,section_resolved
DOC000294-C0011,DOC000294,49,90,41,1.8367,0,0,0,0,0,0,section_resolved
DOC000294-C0012,DOC000294,61,108,47,1.7705,0,0,0,0,0,0,section_resolved
DOC000294-C0013,DOC000294,56,101,45,1.8036,0,0,0,0,0,0,section_resolved
DOC000294-C0014,DOC000294,15,34,19,2.2667,0,0,0,0,0,1,section_resolved
DOC000294-C0015,DOC000294,62,131,69,2.1129,0,0,0,0,0,0,section_resolved
DOC000294-C0016,DOC000294,42,87,45,2.0714,0,0,0,0,0,0,section_resolved
DOC000294-C0017,DOC000294,44,112,68,2.5455,0,0,0,0,0,0,section_resolved
DOC000294-C0018,DOC000294,68,155,87,2.2794,0,0,0,0,0,0,section_resolved
DOC000294-C0019,DOC000294,69,151,82,2.1884,0,0,0,0,0,0,section_resolved
DOC000294-C0020,DOC000294,36,66,30,1.8333,0,0,0,0,0,0,section_resolved
DOC000294-C0021,DOC000294,67,126,59,1.8806,0,0,0,0,0,0,section_resolved
DOC000294-C0022,DOC000294,67,129,62,1.9254,0,0,0,0,0,1,section_resolved
DOC000294-C0023,DOC000294,27,60,33,2.2222,0,0,0,0,0,1,section_resolved
DOC000294-C0024,DOC000294,60,158,98,2.6333,0,0,0,0,0,0,section_resolved
DOC000294-C0025,DOC000294,65,111,46,1.7077,0,0,0,0,0,1,section_resolved
DOC000294-C0026,DOC000294,65,126,61,1.9385,0,0,0,0,0,1,section_resolved
DOC000294-C0027,DOC000294,64,155,91,2.4219,0,0,0,0,0,0,section_resolved
DOC000294-C0028,DOC000294,39,91,52,2.3333,0,0,0,0,0,0,section_resolved
DOC000294-C0029,DOC000294,53,118,65,2.2264,0,0,0,0,0,0,section_resolved
DOC000294-C0030,DOC000294,24,71,47,2.9583,0,0,0,0,0,0,section_resolved
DOC000294-C0031,DOC000294,31,63,32,2.0323,0,0,0,0,0,0,section_resolved
DOC000294-C0032,DOC000294,45,67,22,1.4889,0,0,0,0,0,1,section_resolved
DOC000302-C0001,DOC000302,31,86,55,2.7742,0,0,0,0,0,0,slide_resolved
DOC000302-C0002,DOC000302,24,61,37,2.5417,0,0,0,0,0,0,slide_resolved
DOC000302-C0003,DOC000302,25,49,24,1.9600,0,0,0,0,0,0,slide_resolved
DOC000302-C0004,DOC000302,138,237,99,1.7174,0,0,0,0,0,0,slide_resolved
DOC000302-C0005,DOC000302,31,60,29,1.9355,0,0,0,0,0,0,slide_resolved
DOC000302-C0006,DOC000302,64,116,52,1.8125,0,0,0,0,0,0,slide_resolved
DOC000302-C0007,DOC000302,13,33,20,2.5385,0,0,0,0,0,0,slide_resolved
DOC000302-C0008,DOC000302,12,34,22,2.8333,0,0,0,0,0,0,slide_resolved
DOC000302-C0009,DOC000302,30,89,59,2.9667,0,0,0,0,0,0,slide_resolved
DOC000302-C0010,DOC000302,10,25,15,2.5000,0,0,0,0,0,0,slide_resolved
DOC000302-C0011,DOC000302,8,21,13,2.6250,0,0,0,0,0,0,slide_resolved
DOC000302-C0012,DOC000302,24,48,24,2.0000,0,0,0,0,0,0,slide_resolved
DOC000302-C0013,DOC000302,24,48,24,2.0000,0,0,0,0,0,0,slide_resolved
DOC000302-C0014,DOC000302,21,54,33,2.5714,0,0,0,0,0,0,slide_resolved
DOC000302-C0015,DOC000302,12,30,18,2.5000,0,0,0,0,0,0,slide_resolved
DOC000302-C0016,DOC000302,10,24,14,2.4000,0,0,0,0,0,0,slide_resolved
DOC000302-C0017,DOC000302,8,21,13,2.6250,0,0,0,0,0,0,slide_resolved
DOC000302-C0018,DOC000302,14,29,15,2.0714,0,0,0,0,0,0,slide_resolved
DOC000302-C0019,DOC000302,14,29,15,2.0714,0,0,0,0,0,0,slide_resolved
DOC000302-C0020,DOC000302,14,29,15,2.0714,0,0,0,0,0,0,slide_resolved
DOC000302-C0021,DOC000302,14,29,15,2.0714,0,0,0,0,0,0,slide_resolved
DOC000302-C0022,DOC000302,14,29,15,2.0714,0,0,0,0,0,0,slide_resolved
DOC000302-C0023,DOC000302,46,83,37,1.8043,0,0,0,0,0,0,slide_resolved
DOC000302-C0024,DOC000302,12,28,16,2.3333,0,0,0,0,0,0,slide_resolved
DOC000302-C0025,DOC000302,12,28,16,2.3333,0,0,0,0,0,0,slide_resolved
DOC000302-C0026,DOC000302,12,28,16,2.3333,0,0,0,0,0,0,slide_resolved
DOC000302-C0027,DOC000302,66,110,44,1.6667,0,0,0,0,0,0,slide_resolved
DOC000302-C0028,DOC000302,18,40,22,2.2222,0,0,0,0,0,0,slide_resolved
DOC000302-C0029,DOC000302,56,91,35,1.6250,0,0,0,0,0,0,slide_resolved
DOC000302-C0030,DOC000302,58,97,39,1.6724,0,0,0,0,0,0,slide_resolved
DOC000302-C0031,DOC000302,65,124,59,1.9077,0,0,0,0,0,0,slide_resolved
DOC000302-C0032,DOC000302,62,191,129,3.0806,0,0,0,0,0,0,slide_resolved
DOC000302-C0033,DOC000302,48,143,95,2.9792,0,0,0,0,0,0,slide_resolved
DOC000302-C0034,DOC000302,11,38,27,3.4545,0,0,0,0,0,0,slide_resolved
DOC000302-C0035,DOC000302,8,20,12,2.5000,0,0,0,0,0,0,slide_resolved
DOC000302-C0036,DOC000302,51,104,53,2.0392,0,0,0,0,0,0,slide_resolved
DOC000302-C0037,DOC000302,8,20,12,2.5000,0,0,0,0,0,0,slide_resolved
DOC000302-C0038,DOC000302,68,125,57,1.8382,0,0,0,0,0,0,slide_resolved
DOC000302-C0039,DOC000302,101,169,68,1.6733,0,0,0,0,0,0,slide_resolved
DOC000302-C0040,DOC000302,102,179,77,1.7549,0,0,0,0,0,0,slide_resolved
DOC000302-C0041,DOC000302,13,29,16,2.2308,0,0,0,0,0,0,slide_resolved
DOC000302-C0042,DOC000302,12,29,17,2.4167,0,0,0,0,0,0,slide_resolved
DOC000302-C0043,DOC000302,12,29,17,2.4167,0,0,0,0,0,0,slide_resolved
DOC000302-C0044,DOC000302,50,101,51,2.0200,0,0,0,0,0,0,slide_resolved
DOC000302-C0045,DOC000302,58,96,38,1.6552,0,0,0,0,0,0,slide_resolved
DOC000302-C0046,DOC000302,8,20,12,2.5000,0,0,0,0,0,0,slide_resolved
DOC000302-C0047,DOC000302,8,20,12,2.5000,0,0,0,0,0,0,slide_resolved
DOC000302-C0048,DOC000302,8,20,12,2.5000,0,0,0,0,0,0,slide_resolved
DOC000302-C0049,DOC000302,230,446,216,1.9391,0,0,0,0,0,0,slide_resolved
DOC000302-C0050,DOC000302,108,203,95,1.8796,0,0,0,0,0,0,slide_resolved
DOC000302-C0051,DOC000302,25,58,33,2.3200,0,0,0,0,0,0,slide_resolved
DOC000302-C0052,DOC000302,8,20,12,2.5000,0,0,0,0,0,0,slide_resolved
DOC000302-C0053,DOC000302,63,117,54,1.8571,0,0,0,0,0,0,slide_resolved
DOC000302-C0054,DOC000302,10,26,16,2.6000,0,0,0,0,0,0,slide_resolved
DOC000302-C0055,DOC000302,85,145,60,1.7059,0,0,0,0,0,0,slide_resolved
DOC000302-C0056,DOC000302,73,132,59,1.8082,0,0,0,0,0,0,slide_resolved
DOC000302-C0057,DOC000302,57,115,58,2.0175,0,0,0,0,0,0,slide_resolved
DOC000302-C0058,DOC000302,12,27,15,2.2500,0,0,0,0,0,0,slide_resolved
DOC000302-C0059,DOC000302,26,50,24,1.9231,0,0,0,0,0,0,slide_resolved
DOC000302-C0060,DOC000302,8,19,11,2.3750,0,0,0,0,0,0,slide_resolved
DOC000302-C0061,DOC000302,8,19,11,2.3750,0,0,0,0,0,0,slide_resolved
DOC000302-C0062,DOC000302,28,58,30,2.0714,0,0,0,0,0,0,slide_resolved
DOC000302-C0063,DOC000302,43,76,33,1.7674,0,0,0,0,0,0,slide_resolved
DOC000302-C0064,DOC000302,97,186,89,1.9175,0,0,0,0,0,0,slide_resolved
DOC000302-C0065,DOC000302,37,73,36,1.9730,0,0,0,0,0,0,slide_resolved
DOC000302-C0066,DOC000302,43,89,46,2.0698,0,0,0,0,0,0,slide_resolved
DOC000302-C0067,DOC000302,19,43,24,2.2632,0,0,0,0,0,0,slide_resolved
DOC000302-C0068,DOC000302,67,138,71,2.0597,0,0,0,0,0,0,slide_resolved
DOC000302-C0069,DOC000302,32,63,31,1.9688,0,0,0,0,0,0,slide_resolved
DOC000302-C0070,DOC000302,71,114,43,1.6056,0,0,0,0,0,0,slide_resolved
DOC000302-C0071,DOC000302,23,46,23,2.0000,0,0,0,0,0,0,slide_resolved
DOC000302-C0072,DOC000302,86,149,63,1.7326,0,0,0,0,0,0,slide_resolved
DOC000302-C0073,DOC000302,62,113,51,1.8226,0,0,0,0,0,0,slide_resolved
DOC000302-C0074,DOC000302,35,69,34,1.9714,0,0,0,0,0,0,slide_resolved
DOC000302-C0075,DOC000302,56,97,41,1.7321,0,0,0,0,0,0,slide_resolved
DOC000302-C0076,DOC000302,58,99,41,1.7069,0,0,0,0,0,0,slide_resolved
DOC000302-C0077,DOC000302,75,132,57,1.7600,0,0,0,0,0,0,slide_resolved
DOC000302-C0078,DOC000302,27,51,24,1.8889,0,0,0,0,0,0,slide_resolved
DOC000302-C0079,DOC000302,89,157,68,1.7640,0,0,0,0,0,0,slide_resolved
DOC000302-C0080,DOC000302,8,19,11,2.3750,0,0,0,0,0,0,slide_resolved
DOC000302-C0081,DOC000302,8,19,11,2.3750,0,0,0,0,0,0,slide_resolved
DOC000302-C0082,DOC000302,65,120,55,1.8462,0,0,0,0,0,0,slide_resolved
DOC000302-C0083,DOC000302,16,36,20,2.2500,0,0,0,0,0,0,slide_resolved
DOC000302-C0084,DOC000302,46,78,32,1.6957,0,0,0,0,0,0,slide_resolved
DOC000302-C0085,DOC000302,8,19,11,2.3750,0,0,0,0,0,0,slide_resolved
DOC000302-C0086,DOC000302,8,19,11,2.3750,0,0,0,0,0,0,slide_resolved
DOC000302-C0087,DOC000302,8,19,11,2.3750,0,0,0,0,0,0,slide_resolved
DOC000302-C0088,DOC000302,8,19,11,2.3750,0,0,0,0,0,0,slide_resolved
DOC000302-C0089,DOC000302,42,74,32,1.7619,0,0,0,0,0,0,slide_resolved
DOC000302-C0090,DOC000302,8,20,12,2.5000,0,0,0,0,0,0,slide_resolved
DOC000302-C0091,DOC000302,35,62,27,1.7714,0,0,0,0,0,0,slide_resolved
DOC000302-C0092,DOC000302,8,20,12,2.5000,0,0,0,0,0,0,slide_resolved
DOC000302-C0093,DOC000302,14,33,19,2.3571,0,0,0,0,0,0,slide_resolved
DOC000302-C0094,DOC000302,46,80,34,1.7391,0,0,0,0,0,0,slide_resolved
DOC000302-C0095,DOC000302,84,137,53,1.6310,0,0,0,0,0,0,slide_resolved
DOC000302-C0096,DOC000302,59,103,44,1.7458,0,0,0,0,0,0,slide_resolved
DOC000302-C0097,DOC000302,8,20,12,2.5000,0,0,0,0,0,0,slide_resolved
DOC000302-C0098,DOC000302,8,20,12,2.5000,0,0,0,0,0,0,slide_resolved
DOC000302-C0099,DOC000302,8,20,12,2.5000,0,0,0,0,0,0,slide_resolved
DOC000302-C0100,DOC000302,8,20,12,2.5000,0,0,0,0,0,0,slide_resolved
DOC000302-C0101,DOC000302,8,13,5,1.6250,0,0,0,0,0,0,slide_resolved
DOC000302-C0102,DOC000302,39,66,27,1.6923,0,0,0,0,0,0,slide_resolved
DOC000302-C0103,DOC000302,24,50,26,2.0833,0,0,0,0,0,0,slide_resolved
DOC000302-C0104,DOC000302,8,20,12,2.5000,0,0,0,0,0,0,slide_resolved
DOC000302-C0105,DOC000302,8,20,12,2.5000,0,0,0,0,0,0,slide_resolved
DOC000302-C0106,DOC000302,14,30,16,2.1429,0,0,0,0,0,0,slide_resolved
DOC000302-C0107,DOC000302,10,16,6,1.6000,0,0,0,0,0,0,slide_resolved
DOC000302-C0108,DOC000302,50,85,35,1.7000,0,0,0,0,0,0,slide_resolved
DOC000302-C0109,DOC000302,18,35,17,1.9444,0,0,0,0,0,0,slide_resolved
DOC000302-C0110,DOC000302,14,31,17,2.2143,0,0,0,0,0,0,slide_resolved
DOC000302-C0111,DOC000302,13,30,17,2.3077,0,0,0,0,0,0,slide_resolved
DOC000302-C0112,DOC000302,9,13,4,1.4444,0,0,0,0,0,0,slide_resolved
DOC000302-C0113,DOC000302,14,29,15,2.0714,0,0,0,0,0,0,slide_resolved
DOC000302-C0114,DOC000302,13,29,16,2.2308,0,0,0,0,0,0,slide_resolved
DOC000302-C0115,DOC000302,16,34,18,2.1250,0,0,0,0,0,0,slide_resolved
DOC000302-C0116,DOC000302,8,20,12,2.5000,0,0,0,0,0,0,slide_resolved
DOC000302-C0117,DOC000302,16,34,18,2.1250,0,0,0,0,0,0,slide_resolved
DOC000302-C0118,DOC000302,8,20,12,2.5000,0,0,0,0,0,0,slide_resolved
DOC000302-C0119,DOC000302,25,43,18,1.7200,0,0,0,0,0,0,slide_resolved
DOC000302-C0120,DOC000302,8,20,12,2.5000,0,0,0,0,0,0,slide_resolved
DOC000302-C0121,DOC000302,8,20,12,2.5000,0,0,0,0,0,0,slide_resolved
DOC000302-C0122,DOC000302,95,159,64,1.6737,0,0,0,0,0,0,slide_resolved
DOC000302-C0123,DOC000302,102,189,87,1.8529,0,0,0,0,0,0,slide_resolved
DOC000302-C0124,DOC000302,14,33,19,2.3571,0,0,0,0,0,0,slide_resolved
DOC000302-C0125,DOC000302,18,24,6,1.3333,0,0,0,0,0,0,slide_resolved
DOC000302-C0126,DOC000302,26,40,14,1.5385,0,0,0,0,0,0,slide_resolved
DOC000302-C0127,DOC000302,8,20,12,2.5000,0,0,0,0,0,0,slide_resolved
DOC000302-C0128,DOC000302,25,33,8,1.3200,0,0,0,0,0,0,slide_resolved
DOC000302-C0129,DOC000302,14,33,19,2.3571,0,0,0,0,0,0,slide_resolved
DOC000302-C0130,DOC000302,99,176,77,1.7778,0,0,0,0,0,0,slide_resolved
DOC000302-C0131,DOC000302,161,250,89,1.5528,0,0,0,0,0,0,slide_resolved
DOC000302-C0132,DOC000302,75,124,49,1.6533,0,0,0,0,0,0,slide_resolved
DOC000302-C0133,DOC000302,145,233,88,1.6069,0,0,0,0,0,0,slide_resolved
DOC000302-C0134,DOC000302,40,66,26,1.6500,0,0,0,0,0,0,slide_resolved
DOC000302-C0135,DOC000302,63,121,58,1.9206,0,0,0,0,0,0,slide_resolved
DOC000302-C0136,DOC000302,66,102,36,1.5455,0,0,0,0,0,0,slide_resolved
DOC000302-C0137,DOC000302,8,20,12,2.5000,0,0,0,0,0,0,slide_resolved
DOC000302-C0138,DOC000302,63,117,54,1.8571,0,0,0,0,0,0,slide_resolved
DOC000302-C0139,DOC000302,12,29,17,2.4167,0,0,0,0,0,0,slide_resolved
DOC000302-C0140,DOC000302,36,73,37,2.0278,0,0,0,0,0,0,slide_resolved
DOC000302-C0141,DOC000302,60,105,45,1.7500,0,0,0,0,0,0,slide_resolved
DOC000302-C0142,DOC000302,86,132,46,1.5349,0,0,0,0,0,0,slide_resolved
DOC000302-C0143,DOC000302,85,150,65,1.7647,0,0,0,0,0,0,slide_resolved
DOC000302-C0144,DOC000302,23,45,22,1.9565,0,0,0,0,0,0,slide_resolved
DOC000302-C0145,DOC000302,17,30,13,1.7647,0,0,0,0,0,0,slide_resolved
DOC000293-C0001,DOC000293,44,60,16,1.3636,0,0,0,0,0,1,section_resolved
DOC000293-C0002,DOC000293,43,63,20,1.4651,0,0,0,0,0,0,section_resolved
DOC000293-C0003,DOC000293,36,59,23,1.6389,0,0,0,0,0,0,section_resolved
DOC000293-C0004,DOC000293,42,65,23,1.5476,0,0,0,0,0,0,section_resolved
DOC000293-C0005,DOC000293,54,83,29,1.5370,0,0,0,0,0,0,section_resolved
DOC000293-C0006,DOC000293,47,76,29,1.6170,0,0,0,0,0,0,section_resolved
DOC000293-C0007,DOC000293,39,72,33,1.8462,0,0,0,0,0,0,section_resolved
DOC000293-C0008,DOC000293,49,70,21,1.4286,0,0,0,0,0,0,section_resolved
DOC000293-C0009,DOC000293,71,116,45,1.6338,0,0,0,0,0,0,section_resolved
DOC000293-C0010,DOC000293,38,70,32,1.8421,0,0,0,0,0,0,section_resolved
DOC000293-C0011,DOC000293,52,88,36,1.6923,0,0,0,0,0,0,section_resolved
DOC000293-C0012,DOC000293,57,90,33,1.5789,0,0,0,0,0,0,section_resolved
DOC000293-C0013,DOC000293,57,88,31,1.5439,0,0,0,0,0,0,section_resolved
DOC000293-C0014,DOC000293,123,218,95,1.7724,0,0,0,0,0,0,section_resolved
DOC000293-C0015,DOC000293,36,67,31,1.8611,0,0,0,0,0,0,section_resolved
DOC000293-C0016,DOC000293,65,118,53,1.8154,0,0,0,0,0,0,section_resolved
DOC000293-C0017,DOC000293,66,124,58,1.8788,0,0,0,0,0,0,section_resolved
DOC000293-C0018,DOC000293,130,218,88,1.6769,0,0,0,0,0,0,section_resolved
DOC000295-C0001,DOC000295,91,128,37,1.4066,0,0,0,0,0,0,slide_resolved
DOC000295-C0002,DOC000295,51,79,28,1.5490,0,0,0,0,0,0,slide_resolved
DOC000295-C0003,DOC000295,77,122,45,1.5844,0,0,0,0,0,0,slide_resolved
DOC000295-C0004,DOC000295,79,112,33,1.4177,0,0,0,0,0,0,slide_resolved
DOC000295-C0005,DOC000295,53,91,38,1.7170,0,0,0,0,0,0,slide_resolved
DOC000295-C0006,DOC000295,39,73,34,1.8718,0,0,0,0,0,0,slide_resolved
DOC000295-C0007,DOC000295,57,92,35,1.6140,0,0,0,0,0,0,slide_resolved
DOC000295-C0008,DOC000295,138,212,74,1.5362,0,0,0,0,0,0,slide_resolved
DOC000295-C0009,DOC000295,221,299,78,1.3529,0,0,0,0,0,0,slide_resolved
DOC000295-C0010,DOC000295,131,195,64,1.4885,0,0,0,0,0,0,slide_resolved
DOC000295-C0011,DOC000295,24,33,9,1.3750,0,0,0,0,0,0,slide_resolved
DOC000295-C0012,DOC000295,21,31,10,1.4762,0,0,0,0,0,0,slide_resolved
DOC000295-C0013,DOC000295,17,28,11,1.6471,0,0,0,0,0,0,slide_resolved
DOC000295-C0014,DOC000295,7,17,10,2.4286,0,0,0,0,0,0,slide_resolved
DOC000295-C0015,DOC000295,14,41,27,2.9286,0,0,0,0,0,0,slide_resolved
DOC000295-C0016,DOC000295,11,19,8,1.7273,0,0,0,0,0,0,slide_resolved
DOC000295-C0017,DOC000295,12,22,10,1.8333,0,0,0,0,0,0,slide_resolved
DOC000295-C0018,DOC000295,8,18,10,2.2500,0,0,0,0,0,0,slide_resolved
DOC000295-C0019,DOC000295,10,18,8,1.8000,0,0,0,0,0,0,slide_resolved
DOC000295-C0020,DOC000295,13,41,28,3.1538,0,0,0,0,0,0,slide_resolved
DOC000295-C0021,DOC000295,59,78,19,1.3220,0,0,0,0,0,0,slide_resolved
DOC000295-C0022,DOC000295,211,276,65,1.3081,0,0,0,0,0,0,slide_resolved
DOC000295-C0023,DOC000295,12,18,6,1.5000,0,0,0,0,0,0,slide_resolved
DOC000295-C0024,DOC000295,8,15,7,1.8750,0,0,0,0,0,0,slide_resolved
DOC000295-C0025,DOC000295,8,15,7,1.8750,0,0,0,0,0,0,slide_resolved
DOC000295-C0026,DOC000295,8,15,7,1.8750,0,0,0,0,0,0,slide_resolved
DOC000295-C0027,DOC000295,77,125,48,1.6234,0,0,0,0,0,0,slide_resolved
DOC000295-C0028,DOC000295,12,20,8,1.6667,0,0,0,0,0,0,slide_resolved
DOC000295-C0029,DOC000295,13,24,11,1.8462,0,0,0,0,0,0,slide_resolved
DOC000295-C0030,DOC000295,19,28,9,1.4737,0,0,0,0,0,0,slide_resolved
DOC000295-C0031,DOC000295,206,333,127,1.6165,0,0,0,0,0,0,slide_resolved
DOC000295-C0032,DOC000295,142,205,63,1.4437,0,0,0,0,0,0,slide_resolved
DOC000295-C0033,DOC000295,89,156,67,1.7528,0,0,0,0,0,0,slide_resolved
DOC000295-C0034,DOC000295,81,121,40,1.4938,0,0,0,0,0,0,slide_resolved
DOC000295-C0035,DOC000295,66,109,43,1.6515,0,0,0,0,0,0,slide_resolved
DOC000295-C0036,DOC000295,14,25,11,1.7857,0,0,0,0,0,0,slide_resolved
DOC000295-C0037,DOC000295,10,18,8,1.8000,0,0,0,0,0,0,slide_resolved
DOC000295-C0038,DOC000295,17,24,7,1.4118,0,0,0,0,0,0,slide_resolved
DOC000305-C0001,DOC000305,139,184,45,1.3237,0,0,0,0,0,1,section_resolved
DOC000287-C0001,DOC000287,44,79,35,1.7955,0,0,0,0,0,0,slide_resolved
DOC000287-C0002,DOC000287,74,109,35,1.4730,0,0,0,0,0,0,slide_resolved
DOC000287-C0003,DOC000287,88,136,48,1.5455,0,0,0,0,0,0,slide_resolved
DOC000287-C0004,DOC000287,55,88,33,1.6000,0,0,0,0,0,0,slide_resolved
DOC000287-C0005,DOC000287,43,62,19,1.4419,0,0,0,0,0,0,slide_resolved
DOC000287-C0006,DOC000287,51,79,28,1.5490,0,0,0,0,0,0,slide_resolved
DOC000287-C0007,DOC000287,54,84,30,1.5556,0,0,0,0,0,0,slide_resolved
DOC000287-C0008,DOC000287,60,75,15,1.2500,0,0,0,0,0,0,slide_resolved
DOC000287-C0009,DOC000287,29,49,20,1.6897,0,0,0,0,0,0,slide_resolved
DOC000287-C0010,DOC000287,46,73,27,1.5870,0,0,0,0,0,0,slide_resolved
DOC000287-C0011,DOC000287,49,88,39,1.7959,0,0,0,0,0,0,slide_resolved
DOC000287-C0012,DOC000287,55,94,39,1.7091,0,0,0,0,0,0,slide_resolved
DOC000287-C0013,DOC000287,56,90,34,1.6071,0,0,0,0,0,0,slide_resolved
DOC000287-C0014,DOC000287,22,42,20,1.9091,0,0,0,0,0,0,slide_resolved
DOC000287-C0015,DOC000287,69,117,48,1.6957,0,0,0,0,0,0,slide_resolved
DOC000287-C0016,DOC000287,34,50,16,1.4706,0,0,0,0,0,0,slide_resolved
DOC000287-C0017,DOC000287,17,23,6,1.3529,0,0,0,0,0,0,slide_resolved
DOC000287-C0018,DOC000287,56,79,23,1.4107,0,0,0,0,0,0,slide_resolved
DOC000287-C0019,DOC000287,28,42,14,1.5000,0,0,0,0,0,0,slide_resolved
DOC000287-C0020,DOC000287,59,78,19,1.3220,0,0,0,0,0,0,slide_resolved
DOC000287-C0021,DOC000287,45,75,30,1.6667,0,0,0,0,0,0,slide_resolved
DOC000287-C0022,DOC000287,112,169,57,1.5089,0,0,0,0,0,0,slide_resolved
DOC000287-C0023,DOC000287,40,61,21,1.5250,0,0,0,0,0,0,slide_resolved
DOC000287-C0024,DOC000287,32,50,18,1.5625,0,0,0,0,0,0,slide_resolved
DOC000287-C0025,DOC000287,63,99,36,1.5714,0,0,0,0,0,0,slide_resolved
DOC000287-C0026,DOC000287,34,54,20,1.5882,0,0,0,0,0,0,slide_resolved
DOC000287-C0027,DOC000287,77,111,34,1.4416,0,0,0,0,0,0,slide_resolved
DOC000287-C0028,DOC000287,33,58,25,1.7576,0,0,0,0,0,0,slide_resolved
DOC000287-C0029,DOC000287,59,105,46,1.7797,0,0,0,0,0,0,slide_resolved
DOC000287-C0030,DOC000287,28,52,24,1.8571,0,0,0,0,0,0,slide_resolved
DOC000287-C0031,DOC000287,32,52,20,1.6250,0,0,0,0,0,0,slide_resolved
DOC000287-C0032,DOC000287,30,53,23,1.7667,0,0,0,0,0,0,slide_resolved
DOC000287-C0033,DOC000287,93,157,64,1.6882,0,0,0,0,0,0,slide_resolved
DOC000287-C0034,DOC000287,60,83,23,1.3833,0,0,0,0,0,0,slide_resolved
DOC000287-C0035,DOC000287,21,38,17,1.8095,0,0,0,0,0,0,slide_resolved
DOC000287-C0036,DOC000287,82,124,42,1.5122,0,0,0,0,0,0,slide_resolved
DOC000287-C0037,DOC000287,112,155,43,1.3839,0,0,0,0,0,0,slide_resolved
DOC000287-C0038,DOC000287,77,118,41,1.5325,0,0,0,0,0,0,slide_resolved
DOC000287-C0039,DOC000287,57,89,32,1.5614,0,0,0,0,0,0,slide_resolved
DOC000287-C0040,DOC000287,35,54,19,1.5429,0,0,0,0,0,0,slide_resolved
DOC000287-C0041,DOC000287,13,20,7,1.5385,0,0,0,0,0,0,slide_resolved
DOC000287-C0042,DOC000287,41,59,18,1.4390,0,0,0,0,0,0,slide_resolved
DOC000287-C0043,DOC000287,43,62,19,1.4419,0,0,0,0,0,0,slide_resolved
DOC000287-C0044,DOC000287,102,144,42,1.4118,0,0,0,0,0,0,slide_resolved
DOC000287-C0045,DOC000287,31,47,16,1.5161,0,0,0,0,0,0,slide_resolved
DOC000287-C0046,DOC000287,160,200,40,1.2500,0,0,0,0,0,0,slide_resolved
DOC000287-C0047,DOC000287,19,40,21,2.1053,0,0,0,0,0,0,slide_resolved
DOC000287-C0048,DOC000287,10,19,9,1.9000,0,0,0,0,0,0,slide_resolved
DOC000287-C0049,DOC000287,47,73,26,1.5532,0,0,0,0,0,0,slide_resolved
DOC000287-C0050,DOC000287,78,93,15,1.1923,0,0,0,0,0,0,slide_resolved
DOC000287-C0051,DOC000287,14,23,9,1.6429,0,0,0,0,0,0,slide_resolved
DOC000287-C0052,DOC000287,12,20,8,1.6667,0,0,0,0,0,0,slide_resolved
DOC000287-C0053,DOC000287,38,54,16,1.4211,0,0,0,0,0,0,slide_resolved
DOC000287-C0054,DOC000287,99,139,40,1.4040,0,0,0,0,0,0,slide_resolved
DOC000287-C0055,DOC000287,23,44,21,1.9130,0,0,0,0,0,0,slide_resolved
DOC000287-C0056,DOC000287,34,59,25,1.7353,0,0,0,0,0,0,slide_resolved
DOC000287-C0057,DOC000287,97,155,58,1.5979,0,0,0,0,0,0,slide_resolved
DOC000287-C0058,DOC000287,93,140,47,1.5054,0,0,0,0,0,0,slide_resolved
DOC000287-C0059,DOC000287,16,25,9,1.5625,0,0,0,0,0,0,slide_resolved
DOC000287-C0060,DOC000287,11,15,4,1.3636,0,0,0,0,0,0,slide_resolved
DOC000287-C0061,DOC000287,117,183,66,1.5641,0,0,0,0,0,0,slide_resolved
DOC000287-C0062,DOC000287,9,17,8,1.8889,0,0,0,0,0,0,slide_resolved
DOC000287-C0063,DOC000287,91,122,31,1.3407,0,0,0,0,0,0,slide_resolved
DOC000287-C0064,DOC000287,71,110,39,1.5493,0,0,0,0,0,0,slide_resolved
DOC000287-C0065,DOC000287,15,24,9,1.6000,0,0,0,0,0,0,slide_resolved
DOC000287-C0066,DOC000287,11,16,5,1.4545,0,0,0,0,0,0,slide_resolved
DOC000287-C0067,DOC000287,98,153,55,1.5612,0,0,0,0,0,0,slide_resolved
DOC000287-C0068,DOC000287,31,47,16,1.5161,0,0,0,0,0,0,slide_resolved
DOC000287-C0069,DOC000287,102,164,62,1.6078,0,0,0,0,0,0,slide_resolved
DOC000287-C0070,DOC000287,116,166,50,1.4310,0,0,0,0,0,0,slide_resolved
DOC000287-C0071,DOC000287,25,38,13,1.5200,0,0,0,0,0,0,slide_resolved
DOC000287-C0072,DOC000287,109,158,49,1.4495,0,0,0,0,0,0,slide_resolved
DOC000287-C0073,DOC000287,11,16,5,1.4545,0,0,0,0,0,0,slide_resolved
DOC000287-C0074,DOC000287,12,19,7,1.5833,0,0,0,0,0,0,slide_resolved
DOC000287-C0075,DOC000287,13,21,8,1.6154,0,0,0,0,0,0,slide_resolved
DOC000287-C0076,DOC000287,11,16,5,1.4545,0,0,0,0,0,0,slide_resolved
DOC000287-C0077,DOC000287,17,25,8,1.4706,0,0,0,0,0,0,slide_resolved
